sales_id,date,product_name,total_revenue,sales_location,sales_medium,sales_count,product_count
AT-1878,28-Apr-18,Milo,"$11,315.78",Queensland,Direct,1,1
AT-2155,12-May-18,Milo,"$11,049.53",Queensland,Direct,1,1
AT-2960,16-Jun-18,Milo,"$3,993.81",Queensland,Direct,1,1
AT-4040,25-Jul-18,Milo,"$2,662.54",Queensland,Direct,1,1
AT-4796,22-Aug-18,Milo,$798.76,Queensland,Direct,1,1
AT-7220,17-Nov-18,Milo,"$7,188.85",Queensland,Direct,1,1
AT-9489,25-Apr-19,Milo,"$5,477.22",Queensland,Direct,1,1
AT-10123,27-May-19,Milo,"$12,780.18",Queensland,Direct,1,1
AT-10844,24-Jun-19,Milo,"$5,325.08",Queensland,Direct,1,1
AT-11600,21-Jul-19,Milo,"$4,716.50",Queensland,Direct,1,1
AT-13760,8-Oct-19,Milo,"$1,825.74",Queensland,Direct,1,1
AT-14888,17-Nov-19,Milo,"$8,215.83",Queensland,Direct,1,1
AT-15758,4-Feb-20,Milo,"$3,803.63",Queensland,Direct,1,1
AT-18512,24-Jun-20,Milo,"$6,656.34",Queensland,Direct,1,1
AT-20564,7-Sep-20,Milo,"$7,607.25",Queensland,Direct,1,1
AT-21671,17-Oct-20,Milo,"$14,073.41",Queensland,Direct,1,1
AT-22466,14-Nov-20,Milo,"$5,325.08",Queensland,Direct,1,1
AT-136,12-Jan-18,Nestle Drumstick,$697.58,Queensland,Direct,1,1
AT-760,25-Feb-18,Nestle Drumstick,$418.55,Queensland,Direct,1,1
AT-1248,25-Mar-18,Nestle Drumstick,$348.79,Queensland,Direct,1,1
AT-1690,18-Apr-18,Nestle Drumstick,"$1,953.21",Queensland,Direct,1,1
AT-3718,13-Jul-18,Nestle Drumstick,"$1,295.50",Queensland,Direct,1,1
AT-4474,10-Aug-18,Nestle Drumstick,"$1,295.50",Queensland,Direct,1,1
AT-5716,25-Sep-18,Nestle Drumstick,"$2,441.52",Queensland,Direct,1,1
AT-7768,9-Jan-19,Nestle Drumstick,$478.34,Queensland,Direct,1,1
AT-8380,22-Feb-19,Nestle Drumstick,$933.90,Queensland,Direct,1,1
AT-9301,15-Apr-19,Nestle Drumstick,"$3,188.92",Queensland,Direct,1,1
AT-9885,15-May-19,Nestle Drumstick,"$1,435.01",Queensland,Direct,1,1
AT-10279,3-Jun-19,Nestle Drumstick,"$1,195.85",Queensland,Direct,1,1
AT-11359,12-Jul-19,Nestle Drumstick,"$2,491.34",Queensland,Direct,1,1
AT-12547,25-Aug-19,Nestle Drumstick,"$3,188.92",Queensland,Direct,1,1
AT-14383,31-Oct-19,Nestle Drumstick,"$3,188.92",Queensland,Direct,1,1
AT-14530,5-Nov-19,Nestle Drumstick,"$2,889.96",Queensland,Direct,1,1
AT-15616,24-Jan-20,Nestle Drumstick,"$2,192.38",Queensland,Direct,1,1
AT-17254,30-Apr-20,Nestle Drumstick,$298.96,Queensland,Direct,1,1
AT-17733,24-May-20,Nestle Drumstick,$298.96,Queensland,Direct,1,1
AT-18190,12-Jun-20,Nestle Drumstick,"$1,893.42",Queensland,Direct,1,1
AT-18946,9-Jul-20,Nestle Drumstick,$597.92,Queensland,Direct,1,1
AT-21187,30-Sep-20,Nestle Drumstick,"$1,195.85",Queensland,Direct,1,1
AT-21349,5-Oct-20,Nestle Drumstick,"$1,195.85",Queensland,Direct,1,1
AT-22108,2-Nov-20,Nestle Drumstick,"$2,192.38",Queensland,Direct,1,1
AT-423,4-Feb-18,Nestle Drumstick,"$1,252.04",Queensland,Direct,1,1
AT-924,6-Mar-18,Nestle Drumstick,$878.94,Queensland,Direct,1,1
AT-2536,31-May-18,Nestle Drumstick,"$1,669.98",Queensland,Direct,1,1
AT-3069,20-Jun-18,Nestle Drumstick,$627.81,Queensland,Direct,1,1
AT-5445,15-Sep-18,Nestle Drumstick,"$1,381.19",Queensland,Direct,1,1
AT-6201,12-Oct-18,Nestle Drumstick,$627.81,Queensland,Direct,1,1
AT-7521,27-Nov-18,Nestle Drumstick,$627.81,Queensland,Direct,1,1
AT-7719,5-Jan-19,Nestle Drumstick,$200.90,Queensland,Direct,1,1
AT-8043,1-Feb-19,Nestle Drumstick,"$2,762.38",Queensland,Direct,1,1
AT-8745,15-Mar-19,Nestle Drumstick,"$4,018.00",Queensland,Direct,1,1
AT-12033,6-Aug-19,Nestle Drumstick,$602.70,Queensland,Direct,1,1
AT-13113,15-Sep-19,Nestle Drumstick,"$4,018.00",Queensland,Direct,1,1
AT-14274,27-Oct-19,Nestle Drumstick,"$4,018.00",Queensland,Direct,1,1
AT-15495,14-Jan-20,Nestle Drumstick,"$2,134.56",Queensland,Direct,1,1
AT-15951,16-Feb-20,Nestle Drumstick,$376.69,Queensland,Direct,1,1
AT-16362,12-Mar-20,Nestle Drumstick,"$2,762.38",Queensland,Direct,1,1
AT-16873,10-Apr-20,Nestle Drumstick,"$1,130.06",Queensland,Direct,1,1
AT-17352,5-May-20,Nestle Drumstick,$753.38,Queensland,Direct,1,1
AT-18837,5-Jul-20,Nestle Drumstick,$753.38,Queensland,Direct,1,1
AT-19917,14-Aug-20,Nestle Drumstick,$251.13,Queensland,Direct,1,1
AT-20673,11-Sep-20,Nestle Drumstick,"$1,506.75",Queensland,Direct,1,1
AT-344,29-Jan-18,Nes Cau,"$5,045.32",Queensland,Direct,1,1
AT-2501,29-May-18,Nes Cau,"$2,690.84",Queensland,Direct,1,1
AT-3020,18-Jun-18,Smarties,"$6,614.97",Queensland,Direct,1,1
AT-3170,23-Jun-18,Smarties,$273.97,Queensland,Online,1,1
AT-3776,15-Jul-18,Smarties,"$3,027.19",Queensland,Direct,1,1
AT-5006,29-Aug-18,Smarties,$717.54,Queensland,Online,1,1
AT-5141,3-Sep-18,Smarties,$604.79,Queensland,Online,1,1
AT-6152,10-Oct-18,Nes Cau,"$5,381.67",Queensland,Direct,1,1
AT-6926,7-Nov-18,Nes Cau,"$1,457.54",Queensland,Direct,1,1
AT-7451,24-Nov-18,Nes Cau,$326.16,Queensland,Online,1,1
AT-8176,9-Feb-19,Nes Cau,"$4,484.73",Queensland,Direct,1,1
AT-8512,1-Mar-19,Nes Cau,"$7,944.37",Queensland,Direct,1,1
AT-10169,29-May-19,Nes Cau,"$3,075.24",Queensland,Direct,1,1
AT-10580,14-Jun-19,Nes Cau,"$5,253.54",Queensland,Direct,1,1
AT-11054,1-Jul-19,Nescafe,"$1,630.78",Queensland,Online,1,1
AT-11810,28-Jul-19,Nescafe,"$1,630.78",Queensland,Online,1,1
AT-20380,31-Aug-20,Nescafe,"$1,592.50",Queensland,Online,1,1
AT-15101,24-Nov-19,Nescafe,"$1,587.60",Queensland,Online,1,1
AT-13305,22-Sep-19,Nescafe,"$1,572.90",Queensland,Direct,1,1
AT-365,31-Jan-18,Nescafe,"$1,543.50",Queensland,Online,1,1
AT-15796,6-Feb-20,Smarties,"$8,168.61",Queensland,Direct,1,1
AT-16333,10-Mar-20,Smarties,"$2,883.04",Queensland,Direct,1,1
AT-17777,26-May-20,Smarties,$640.68,Queensland,Direct,1,1
AT-22697,21-Nov-20,Nescafe,"$1,435.09",Queensland,Online,1,1
AT-15044,22-Nov-19,Nescafe,"$1,409.49",Queensland,Direct,1,1
AT-21407,7-Oct-20,Smarties,"$6,887.26",Queensland,Direct,1,1
AT-11873,31-Jul-19,Nescafe,"$1,293.60",Queensland,Online,1,1
AT-12791,3-Sep-19,Nescafe,"$1,293.60",Queensland,Online,1,1
AT-1317,29-Mar-18,Nescafe,"$1,286.25",Queensland,Online,1,1
AT-701,21-Feb-18,Nesquik Duo,$968.98,Queensland,Direct,1,1
AT-964,8-Mar-18,Nesquik Duo,"$6,685.93",Queensland,Direct,1,1
AT-1524,9-Apr-18,Nesquik Duo,"$3,585.21",Queensland,Direct,1,1
AT-4425,8-Aug-18,Nesquik Duo,"$1,522.68",Queensland,Direct,1,1
AT-5181,5-Sep-18,Nesquik Duo,"$1,744.16",Queensland,Direct,1,1
AT-6423,20-Oct-18,Nesquik Duo,"$4,844.88",Queensland,Direct,1,1
AT-7587,29-Nov-18,Nesquik Duo,"$2,713.13",Queensland,Direct,1,1
AT-7749,7-Jan-19,Nesquik Duo,"$3,875.90",Queensland,Direct,1,1
AT-8581,5-Mar-19,Nesquik Duo,"$4,208.12",Queensland,Direct,1,1
AT-9363,18-Apr-19,Nesquik Duo,"$5,426.26",Queensland,Direct,1,1
AT-12093,8-Aug-19,Nesquik Duo,"$4,429.60",Queensland,Direct,1,1
AT-13254,20-Sep-19,Nesquik Duo,"$3,654.42",Queensland,Direct,1,1
AT-14334,29-Oct-19,Nesquik Duo,"$2,325.54",Queensland,Direct,1,1
AT-15165,26-Nov-19,Nesquik Duo,"$2,657.76",Queensland,Direct,1,1
AT-15381,4-Jan-20,Nesquik Duo,$692.13,Queensland,Direct,1,1
AT-16504,20-Mar-20,Nesquik Duo,$415.28,Queensland,Direct,1,1
AT-17031,18-Apr-20,Nesquik Duo,"$6,782.83",Queensland,Direct,1,1
AT-18897,7-Jul-20,Nesquik Duo,"$9,136.05",Queensland,Direct,1,1
AT-19653,4-Aug-20,Nesquik Duo,$276.85,Queensland,Direct,1,1
AT-21138,28-Sep-20,Nesquik Duo,"$2,214.80",Queensland,Direct,1,1
AT-21921,26-Oct-20,Nesquik Duo,"$2,768.50",Queensland,Direct,1,1
AT-3989,23-Jul-18,Nescafe,"$1,234.80",Queensland,Online,1,1
AT-17539,14-May-20,Nescafe,"$1,200.50",Queensland,Online,1,1
AT-21307,3-Oct-20,Nescafe,"$1,176.00",Queensland,Direct,1,1
AT-17315,3-May-20,Nescafe,"$1,140.35",Queensland,Direct,1,1
AT-4233,1-Aug-18,Nescafe,"$1,081.37",Queensland,Direct,1,1
AT-5394,13-Sep-18,Nescafe,"$1,081.37",Queensland,Direct,1,1
AT-9551,28-Apr-19,Nescafe,$987.35,Queensland,Online,1,1
AT-20946,21-Sep-20,Nescafe,$983.06,Queensland,Direct,1,1
AT-468,6-Feb-18,Maggi,$686.00,Queensland,Direct,1,1
AT-1124,17-Mar-18,Maggi,$686.00,Queensland,Direct,1,1
AT-2129,10-May-18,Kit Kat,$686.00,Queensland,Direct,1,1
AT-3676,11-Jul-18,Milo,"$1,274.00",Queensland,Direct,1,1
AT-4756,20-Aug-18,Milo,"$1,078.00",Queensland,Direct,1,1
AT-6814,3-Nov-18,Milo,$490.00,Queensland,Direct,1,1
AT-8088,3-Feb-19,Milo,"$3,136.00",Queensland,Direct,1,1
AT-9737,7-May-19,Nes Cau,$470.40,Queensland,Direct,1,1
AT-10480,10-Jun-19,Nes Cau,$470.40,Queensland,Direct,1,1
AT-11560,19-Jul-19,Nes Cau,"$2,450.00",Queensland,Direct,1,1
AT-12343,17-Aug-19,Nes Cau,"$3,136.00",Queensland,Direct,1,1
AT-14752,12-Nov-19,Nes Cau,"$2,842.00",Queensland,Direct,1,1
AT-15996,18-Feb-20,Nes Cau,$294.00,Queensland,Direct,1,1
AT-17705,22-May-20,Nes Cau,$392.00,Queensland,Direct,1,1
AT-18391,19-Jun-20,Nes Cau,$392.00,Queensland,Direct,1,1
AT-19147,16-Jul-20,Nes Cau,$196.00,Queensland,Direct,1,1
AT-22420,12-Nov-20,Smarties,"$2,156.00",Queensland,Direct,1,1
AT-1712,19-Apr-18,Nescafe,$964.26,Queensland,Online,1,1
AT-5463,15-Sep-18,Smarties,$842.19,Queensland,Online,1,1
AT-6624,27-Oct-18,Smarties,$382.81,Queensland,Online,1,1
AT-11187,5-Jul-19,Smarties,"$1,914.06",Queensland,Online,1,1
AT-12294,15-Aug-19,Smarties,"$2,450.00",Queensland,Online,1,1
AT-13050,12-Sep-19,Smarties,"$2,450.00",Queensland,Online,1,1
AT-17696,22-May-20,Nescafe,$907.73,Queensland,Online,1,1
AT-202,17-Jan-18,Nescafe,$900.38,Queensland,Online,1,1
AT-14061,19-Oct-19,Nescafe,$888.69,Queensland,Direct,1,1
AT-21620,15-Oct-20,Nescafe,$882.00,Queensland,Online,1,1
AT-5503,17-Sep-18,Nescafe,$875.88,Queensland,Online,1,1
AT-5776,27-Sep-18,Nescafe,$855.05,Queensland,Online,1,1
AT-4383,6-Aug-18,Nescafe,$842.19,Queensland,Online,1,1
AT-17361,5-May-20,Nescafe,$831.65,Queensland,Direct,1,1
AT-9931,17-May-19,Nescafe,$823.20,Queensland,Online,1,1
AT-1620,14-Apr-18,Nescafe,$795.03,Queensland,Online,1,1
AT-21298,3-Oct-20,Nescafe,$788.29,Queensland,Online,1,1
AT-20774,14-Sep-20,Nescafe,$782.78,Queensland,Online,1,1
AT-21881,24-Oct-20,Nescafe,$782.78,Queensland,Online,1,1
AT-17162,25-Apr-20,Nescafe,$756.44,Queensland,Online,1,1
AT-818,28-Feb-18,Nescafe,$751.19,Queensland,Direct,1,1
AT-3454,3-Jul-18,Nescafe,$720.30,Queensland,Online,1,1
AT-19219,19-Jul-20,Nescafe,$700.70,Queensland,Online,1,1
AT-2545,31-May-18,Nescafe,$693.04,Queensland,Direct,1,1
AT-6210,12-Oct-18,Nescafe,$693.04,Queensland,Direct,1,1
AT-634,17-Feb-18,Nescafe,$688.14,Queensland,Direct,1,1
AT-9693,5-May-19,Nescafe,$665.32,Queensland,Direct,1,1
AT-18653,29-Jun-20,Nescafe,$624.66,Queensland,Direct,1,1
AT-12243,13-Aug-19,Nescafe,$619.36,Queensland,Direct,1,1
AT-13323,22-Sep-19,Nescafe,$619.36,Queensland,Direct,1,1
AT-13820,10-Oct-19,Nescafe,$615.05,Queensland,Direct,1,1
AT-15504,14-Jan-20,Nescafe,$609.88,Queensland,Direct,1,1
AT-1288,27-Mar-18,Nescafe,$600.25,Queensland,Online,1,1
AT-4696,18-Aug-18,Nescafe,$600.25,Queensland,Online,1,1
AT-9385,19-Apr-19,Nescafe,$598.79,Queensland,Direct,1,1
AT-15922,14-Feb-20,Nescafe,$589.84,Queensland,Direct,1,1
AT-5454,15-Sep-18,Nescafe,$582.16,Queensland,Direct,1,1
AT-1115,17-Mar-18,Nescafe,$557.38,Queensland,Online,1,1
AT-15646,26-Jan-20,Nescafe,$514.50,Queensland,Online,1,1
AT-15119,24-Nov-19,Nescafe,$456.62,Queensland,Online,1,1
AT-7728,5-Jan-19,Nescafe,$443.55,Queensland,Direct,1,1
AT-2083,8-May-18,Nescafe,$428.75,Queensland,Online,1,1
AT-7978,26-Jan-19,Nescafe,$411.60,Queensland,Online,1,1
AT-11500,17-Jul-19,Nescafe,$411.60,Queensland,Online,1,1
AT-13363,24-Sep-19,Nescafe,$411.60,Queensland,Online,1,1
AT-6411,19-Oct-18,Nescafe,$406.46,Queensland,Direct,1,1
AT-10902,26-Jun-19,Nescafe,$393.23,Queensland,Direct,1,1
AT-18722,1-Jul-20,Nescafe,$391.39,Queensland,Online,1,1
AT-19047,12-Jul-20,Nescafe,$387.10,Queensland,Direct,1,1
AT-20127,21-Aug-20,Nescafe,$387.10,Queensland,Direct,1,1
AT-9573,29-Apr-19,Nescafe,$343.00,Queensland,Online,1,1
AT-16535,22-Mar-20,Nescafe,$294.92,Queensland,Direct,1,1
AT-18704,1-Jul-20,Nescafe,$294.00,Queensland,Online,1,1
AT-19926,14-Aug-20,Nescafe,$277.22,Queensland,Direct,1,1
AT-15718,1-Feb-20,Nescafe,$257.25,Queensland,Online,1,1
AT-8905,24-Mar-19,Nescafe,$205.80,Queensland,Online,1,1
AT-10339,5-Jun-19,Nescafe,$205.80,Queensland,Online,1,1
AT-20389,31-Aug-20,Nescafe,$196.00,Queensland,Direct,1,1
AT-19595,2-Aug-20,Nescafe,$147.00,Queensland,Online,1,1
AT-19613,2-Aug-20,Nescafe,$130.46,Queensland,Online,1,1
AT-22799,25-Nov-20,Nescafe,$290.33,Queensland,Online,1,1
AT-17895,1-Jun-20,Nescafe,$280.17,Queensland,Direct,1,1
AT-12767,2-Sep-19,Nescafe,$275.49,Queensland,Direct,1,1
AT-650,18-Feb-18,Nescafe,$275.26,Queensland,Direct,1,1
AT-13847,11-Oct-19,Nescafe,$269.08,Queensland,Direct,1,1
AT-10820,23-Jun-19,Nescafe,$249.90,Queensland,Online,1,1
AT-15074,23-Nov-19,Nescafe,$249.86,Queensland,Direct,1,1
AT-21114,27-Sep-20,Nescafe,$242.57,Queensland,Direct,1,1
AT-10245,1-Jun-19,Nescafe,$241.94,Queensland,Direct,1,1
AT-18680,30-Jun-20,Nescafe,$240.25,Queensland,Direct,1,1
AT-5421,14-Sep-18,Nescafe,$233.97,Queensland,Direct,1,1
AT-15131,25-Nov-19,Nescafe,$232.26,Queensland,Online,1,1
AT-4774,21-Aug-18,Nescafe,$222.95,Queensland,Online,1,1
AT-12361,18-Aug-19,Nescafe,$222.95,Queensland,Online,1,1
AT-13068,13-Sep-19,Nescafe,$221.77,Queensland,Direct,1,1
AT-17716,23-May-20,Nescafe,$218.97,Queensland,Online,1,1
AT-19893,13-Aug-20,Nescafe,$216.27,Queensland,Direct,1,1
AT-2774,9-Jun-18,Nescafe,$208.37,Queensland,Online,1,1
AT-17335,4-May-20,Nescafe,$206.44,Queensland,Direct,1,1
AT-11849,30-Jul-19,Nescafe,$205.02,Queensland,Direct,1,1
AT-20651,10-Sep-20,Nescafe,$200.21,Queensland,Direct,1,1
AT-8922,25-Mar-19,Nescafe,$188.65,Queensland,Online,1,1
AT-21325,4-Oct-20,Nescafe,$183.14,Queensland,Online,1,1
AT-17381,6-May-20,Nescafe,$180.19,Queensland,Direct,1,1
AT-16228,4-Mar-20,Nescafe,$176.40,Queensland,Online,1,1
AT-3694,12-Jul-18,Nescafe,$172.79,Queensland,Online,1,1
AT-9189,9-Apr-19,Nescafe,$169.09,Queensland,Direct,1,1
AT-8731,14-Mar-19,Nescafe,$165.15,Queensland,Direct,1,1
AT-14503,4-Nov-19,Nescafe,$159.25,Queensland,Online,1,1
AT-13332,23-Sep-19,Nescafe,$157.29,Queensland,Direct,1,1
AT-21647,16-Oct-20,Nescafe,"$3,087.00",Queensland,Online,1,1
AT-1521,9-Apr-18,Nescafe,"$2,959.02",Queensland,Direct,1,1
AT-8009,29-Jan-19,Nescafe,"$2,940.00",Queensland,Online,1,1
AT-1451,5-Apr-18,Nescafe,"$2,910.78",Queensland,Direct,1,1
AT-9713,6-May-19,Nescafe,"$2,883.06",Queensland,Direct,1,1
AT-8560,4-Mar-19,Nescafe,"$2,822.40",Queensland,Online,1,1
AT-8771,16-Mar-19,Nescafe,"$2,772.18",Queensland,Direct,1,1
AT-9592,30-Apr-19,Nescafe,"$2,744.00",Queensland,Online,1,1
AT-12634,28-Aug-19,Nescafe,"$2,744.00",Queensland,Online,1,1
AT-1731,20-Apr-18,Nescafe,"$2,731.14",Queensland,Online,1,1
AT-9404,20-Apr-19,Nescafe,"$2,661.29",Queensland,Direct,1,1
AT-10366,6-Jun-19,Nescafe,"$2,606.80",Queensland,Online,1,1
AT-3306,28-Jun-18,Nescafe,$13.06,Queensland,Direct,1,1
AT-3441,2-Jul-18,Nescafe,$13.03,Queensland,Direct,1,1
AT-9986,20-May-19,Nescafe,$12.26,Queensland,Online,1,1
AT-1103,16-Mar-18,Nescafe,$12.10,Queensland,Direct,1,1
AT-2103,9-May-18,Nescafe,$12.10,Queensland,Online,1,1
AT-16552,23-Mar-20,Nescafe,$12.10,Queensland,Direct,1,1
AT-20910,19-Sep-20,Nescafe,"$2,322.60",Queensland,Direct,1,1
AT-4016,24-Jul-18,Nescafe,$13.06,Queensland,Online,1,1
AT-7903,20-Jan-19,Nescafe,$12.94,Queensland,Online,1,1
AT-2378,23-May-18,Nescafe,$12.10,Queensland,Online,1,1
AT-22450,13-Nov-20,Nescafe,$12.10,Queensland,Direct,1,1
AT-5682,23-Sep-18,Nescafe,$11.63,Queensland,Direct,1,1
AT-11999,4-Aug-19,Nescafe,"$2,087.40",Queensland,Online,1,1
AT-12755,1-Sep-19,Nescafe,"$2,087.40",Queensland,Online,1,1
AT-18873,6-Jul-20,Nescafe,"$2,079.13",Queensland,Direct,1,1
AT-22441,13-Nov-20,Nescafe,"$2,070.25",Queensland,Online,1,1
AT-688,20-Feb-18,Nescafe,"$2,037.55",Queensland,Direct,1,1
AT-235,20-Jan-18,Nescafe,"$2,006.55",Queensland,Online,1,1
AT-9748,8-May-19,Nescafe,"$1,990.63",Queensland,Online,1,1
AT-15658,27-Jan-20,Nescafe,"$1,972.25",Queensland,Online,1,1
AT-20973,22-Sep-20,Nescafe,"$1,966.13",Queensland,Direct,1,1
AT-2725,7-Jun-18,Nescafe,"$1,920.80",Queensland,Online,1,1
AT-13997,16-Oct-19,Nescafe,"$1,891.71",Queensland,Online,1,1
AT-14088,20-Oct-19,Nescafe,"$1,887.48",Queensland,Direct,1,1
AT-8066,2-Feb-19,Nescafe,"$1,886.50",Queensland,Online,1,1
AT-22384,11-Nov-20,Nescafe,"$1,886.50",Queensland,Online,1,1
AT-15938,15-Feb-20,Nescafe,"$1,867.82",Queensland,Direct,1,1
AT-12818,4-Sep-19,Nescafe,"$1,822.80",Queensland,Online,1,1
AT-006,1-Jan-18,Nescafe,"$1,789.17",Queensland,Direct,1,1
AT-12312,16-Aug-19,Nescafe,"$1,663.31",Queensland,Direct,1,1
AT-16388,13-Mar-20,Nescafe,"$1,663.31",Queensland,Direct,1,1
AT-2984,16-Jun-18,Maggi,$959.48,Queensland,Online,1,1
AT-4226,31-Jul-18,Maggi,$959.48,Queensland,Online,1,1
AT-5117,1-Jan-18,Maggi,$369.03,Queensland,Online,1,1
AT-6197,11-Oct-18,Maggi,$369.03,Queensland,Online,1,1
AT-7424,23-Nov-18,Maggi,$369.03,Queensland,Online,1,1
AT-11030,30-Jun-19,Maggi,"$1,845.16",Queensland,Online,1,1
AT-11948,2-Aug-19,Maggi,"$2,361.80",Queensland,Online,1,1
AT-13028,11-Sep-19,Maggi,"$2,361.80",Queensland,Online,1,1
AT-13784,8-Oct-19,Maggi,"$2,140.38",Queensland,Online,1,1
AT-19832,10-Aug-20,Maggi,$885.68,Queensland,Online,1,1
AT-20588,1-Jan-18,Maggi,$885.68,Queensland,Online,1,1
AT-21857,23-Oct-20,Maggi,$885.68,Queensland,Online,1,1
AT-1072,14-Mar-18,Maggi,$418.03,Queensland,Direct,1,1
AT-1701,18-Apr-18,Maggi,"$1,184.42",Queensland,Direct,1,1
AT-3297,28-Jun-18,Maggi,$497.66,Queensland,Direct,1,1
AT-3432,2-Jul-18,Maggi,"$1,293.91",Queensland,Direct,1,1
AT-5430,1-Jan-18,Maggi,"$1,094.84",Queensland,Direct,1,1
AT-6510,23-Oct-18,Maggi,$497.66,Queensland,Direct,1,1
AT-8893,23-Mar-19,Maggi,"$3,185.00",Queensland,Direct,1,1
AT-9312,15-Apr-19,Maggi,$796.25,Queensland,Direct,1,1
AT-9676,4-May-19,Maggi,"$1,114.75",Queensland,Direct,1,1
AT-11073,1-Jul-19,Maggi,"$2,488.28",Queensland,Direct,1,1
AT-12261,14-Aug-19,Maggi,"$3,185.00",Queensland,Direct,1,1
AT-13341,23-Sep-19,Maggi,"$3,185.00",Queensland,Direct,1,1
AT-14097,20-Oct-19,Maggi,"$2,886.41",Queensland,Direct,1,1
AT-16561,23-Mar-20,Maggi,$298.59,Queensland,Direct,1,1
AT-17265,30-Apr-20,Maggi,$298.59,Queensland,Direct,1,1
AT-17524,13-May-20,Maggi,"$1,194.38",Queensland,Direct,1,1
AT-17904,1-Jun-20,Maggi,$398.13,Queensland,Direct,1,1
AT-20145,22-Aug-20,Maggi,$199.06,Queensland,Direct,1,1
AT-20901,19-Sep-20,Maggi,"$1,194.38",Queensland,Direct,1,1
AT-1274,26-Mar-18,Kit Kat,$859.56,Queensland,Online,1,1
AT-1889,28-Apr-18,Kit Kat,"$3,518.82",Queensland,Online,1,1
AT-1946,1-May-18,Kit Kat,$191.87,Queensland,Online,1,1
AT-2674,5-Jun-18,Kit Kat,$107.44,Queensland,Online,1,1
AT-3754,14-Jul-18,Kit Kat,$644.67,Queensland,Online,1,1
AT-4510,11-Aug-18,Kit Kat,$161.17,Queensland,Online,1,1
AT-6901,6-Nov-18,Kit Kat,$967.00,Queensland,Online,1,1
AT-8133,6-Feb-19,Kit Kat,$844.21,Queensland,Online,1,1
AT-9500,25-Apr-19,Kit Kat,"$1,105.15",Queensland,Online,1,1
AT-9914,16-May-19,Kit Kat,$306.99,Queensland,Online,1,1
AT-10558,13-Jun-19,Kit Kat,"$1,534.93",Queensland,Online,1,1
AT-11314,10-Jul-19,Kit Kat,$368.38,Queensland,Online,1,1
AT-12583,26-Aug-19,Kit Kat,$214.89,Queensland,Online,1,1
AT-14569,6-Nov-19,Kit Kat,"$1,105.15",Queensland,Online,1,1
AT-15945,15-Feb-20,Kit Kat,$191.87,Queensland,Online,1,1
AT-17762,25-May-20,Kit Kat,$153.49,Queensland,Online,1,1
AT-18226,13-Jun-20,Kit Kat,"$1,918.66",Queensland,Online,1,1
AT-19387,25-Jul-20,Kit Kat,"$2,110.52",Queensland,Online,1,1
AT-21223,1-Oct-20,Kit Kat,$460.48,Queensland,Online,1,1
AT-21385,6-Oct-20,Kit Kat,$460.48,Queensland,Online,1,1
AT-22147,3-Nov-20,Kit Kat,"$1,726.79",Queensland,Online,1,1
AT-025,3-Jan-18,Kit Kat,$268.61,Queensland,Online,1,1
AT-517,10-Feb-18,Kit Kat,"$1,097.60",Queensland,Direct,1,1
AT-1296,28-Mar-18,Kit Kat,$514.50,Queensland,Online,1,1
AT-1459,6-Apr-18,Kit Kat,"$1,046.36",Queensland,Direct,1,1
AT-2094,9-May-18,Kit Kat,"$4,141.73",Queensland,Online,1,1
AT-3553,7-Jul-18,Kit Kat,"$2,559.21",Queensland,Online,1,1
AT-4714,19-Aug-18,Kit Kat,"$1,252.38",Queensland,Online,1,1
AT-5794,28-Sep-18,Kit Kat,"$1,089.03",Queensland,Online,1,1
AT-6550,25-Oct-18,Kit Kat,$388.94,Queensland,Online,1,1
AT-7873,18-Jan-19,Kit Kat,$844.21,Queensland,Online,1,1
AT-8425,25-Feb-19,Kit Kat,"$3,136.00",Queensland,Direct,1,1
AT-8964,28-Mar-19,Kit Kat,"$2,352.00",Queensland,Online,1,1
AT-9412,21-Apr-19,Kit Kat,$797.23,Queensland,Direct,1,1
AT-9942,18-May-19,Kit Kat,"$1,127.00",Queensland,Online,1,1
AT-10357,6-Jun-19,Kit Kat,"$2,240.28",Queensland,Online,1,1
AT-11113,3-Jul-19,Kit Kat,"$1,057.91",Queensland,Online,1,1
AT-12625,28-Aug-19,Kit Kat,$373.38,Queensland,Online,1,1
AT-13381,25-Sep-19,Kit Kat,$871.22,Queensland,Online,1,1
AT-15649,27-Jan-20,Kit Kat,$76.75,Queensland,Online,1,1
AT-16581,25-Mar-20,Kit Kat,"$1,617.00",Queensland,Online,1,1
AT-17251,30-Apr-20,Kit Kat,$211.31,Queensland,Online,1,1
AT-17610,18-May-20,Kit Kat,"$1,408.75",Queensland,Online,1,1
AT-17944,3-Jun-20,Kit Kat,"$1,400.18",Queensland,Online,1,1
AT-19186,18-Jul-20,Kit Kat,"$3,422.65",Queensland,Online,1,1
AT-20266,27-Aug-20,Kit Kat,$933.45,Queensland,Online,1,1
AT-22375,11-Nov-20,Kit Kat,$980.98,Queensland,Online,1,1
AT-1723,1-Jan-18,Nescafe Gold,$514.50,Queensland,Online,1,1
AT-4461,25-Mar-18,Nescafe Gold,"$1,389.15",Queensland,Online,1,1
AT-5217,6-Sep-18,Nescafe Gold,$565.95,Queensland,Online,1,1
AT-6702,30-Oct-18,Nescafe Gold,$488.78,Queensland,Online,1,1
AT-7536,27-Nov-18,Nescafe Gold,$154.35,Queensland,Online,1,1
AT-9562,28-Apr-19,Nescafe Gold,"$1,764.00",Queensland,Online,1,1
